Nivel,Tipo de Curso,Plan,Cód.,Descripción,Tray.,Año,Mód.,Sem.,Grupo,Turno,Cód.,Descripción,Ruee Calculado,Rule calculado
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,696,PEDICURIA, , 2,0, ,SK,NOCTURNO,45000,MONTEVIDEO,1301722,4010379
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,14D,BELLEZA INTEGRAL ENFASIS CAPILAR, , 3,0, ,BP1,NOCTURNO,45000,MONTEVIDEO,1301722,4010379
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,07C,CORTE DE CABELLO DE HOMBRE, , 0,0, ,CB1,NOCTURNO,45000,MONTEVIDEO,1301722,4010379
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,261,BRUSHING, , 0,0, ,CD1,VESPERTINO,45000,MONTEVIDEO,1301722,4010379
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,55A,MAQUILLAJE SOCIAL, , 0,0, ,CC1,NOCTURNO,45000,MONTEVIDEO,1301722,4010379
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,819,MANICURIA, , 0,0, ,CA1,VESPERTINO,45000,MONTEVIDEO,1301722,4010379
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1A,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1B,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1C,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1D,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1E,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2A,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2B,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2C,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2D,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3A,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3B,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3C,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,07A,AUDIOVISUAL,II, 0,3, ,FG3,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,07A,AUDIOVISUAL,III, 0,3, ,FH3,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I, 0,1, ,FA1,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I, 0,1, ,FD1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,II, 0,1, ,FI1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,III, 0,1, ,FK1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,II, 0,3, ,FA3,NOCTURNO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,III, 0,3, ,FB3,NOCTURNO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,I, 0,1, ,FE1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,II, 0,1, ,FF1,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,III, 0,1, ,FJ1,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,II, 0,3, ,FE3,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,I, 0,3, ,FF3,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,III, 0,3, ,FJ3,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,153,CARPINTERIA,II, 0,1, ,FC1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,153,CARPINTERIA,I, 0,1, ,FL1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,153,CARPINTERIA,III, 0,1, ,FÑ1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,297,ELECTRICIDAD,II, 0,1, ,FP1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,297,ELECTRICIDAD,III, 0,1, ,FQ1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,II, 0,1, ,FM1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,III, 0,1, ,FN1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,II, 0,1, ,FS1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,II, 0,3, ,FM3,VESPERTINO - NOCTURNO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,III, 0,3, ,FN3,VESPERTINO - NOCTURNO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,668,PANADERIA,II, 0,3, ,FD3,NOCTURNO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,945,VESTIMENTA P.PUNTO,I, 0,1, ,FR1,MATUTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,975,INFORMATICA,III, 0,1, ,FU1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,975,INFORMATICA,II, 0,1, ,FY1,VESPERTINO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR, , 1,0, ,SA,NOCTURNO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR, , 2,0, ,SA,NOCTURNO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,397,GASTRONOMIA C/S/B, , 1,0, ,SD,VESPERTINO - NOCTURNO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,780,REFRIGERACION, , 1,0, ,SB,NOCTURNO,45000,MONTEVIDEO,1301741,4010380
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2010,988,PROGRAMA RUMBO, , 0,1, ,PR1,NOCTURNO,45000,MONTEVIDEO,1301741,4010380
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 1,1, ,TA1,MATUTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 1,1, ,TH1,NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 1,1, ,TB1,MATUTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 1,1, ,TC1,MATUTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 1,1, ,TD1,VESPERTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 1,1, ,TE1,VESPERTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 1,1, ,TF1,VESPERTINO - NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 1,1, ,TG1,NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 2,1, ,TB1,MATUTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 2,1, ,TC1,VESPERTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 2,1, ,TD1,VESPERTINO - NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 2,1, ,TE1,NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2013,30A,DISEÑO GRAFICO EN COM. VISUAL, , 2,1, ,TA1,MATUTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,900,TECNICO EN COMUNICACION SOCIAL, , 1,0, ,TI,MATUTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,900,TECNICO EN COMUNICACION SOCIAL, , 1,0, ,TJ,MATUTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,900,TECNICO EN COMUNICACION SOCIAL, , 1,0, ,TK,MATUTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,900,TECNICO EN COMUNICACION SOCIAL, , 1,0, ,TM,VESPERTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,900,TECNICO EN COMUNICACION SOCIAL, , 1,0, ,TN,VESPERTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,900,TECNICO EN COMUNICACION SOCIAL, , 1,0, ,TP,VESPERTINO - NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,900,TECNICO EN COMUNICACION SOCIAL, , 1,0, ,TQ,VESPERTINO - NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,900,TECNICO EN COMUNICACION SOCIAL, , 1,0, ,TR,NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,900,TECNICO EN COMUNICACION SOCIAL, , 1,0, ,TS,NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,900,TECNICO EN COMUNICACION SOCIAL, , 1,0, ,TT,NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,905,COM. SOCIAL OP. PRENSA, , 2,0, ,TI,MATUTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,905,COM. SOCIAL OP. PRENSA, , 2,0, ,TJ,NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,906,COM.SOCIAL OP. PUBLICIDAD, , 2,0, ,TK,MATUTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,906,COM.SOCIAL OP. PUBLICIDAD, , 2,0, ,TL,NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,907,COM. SOCIAL OP. RADIODIFUSION, , 2,0, ,TM,MATUTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,907,COM. SOCIAL OP. RADIODIFUSION, , 2,0, ,TN,VESPERTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,907,COM. SOCIAL OP. RADIODIFUSION, , 2,0, ,TO,NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,909,COM. SOCIAL OP. RR.PP., , 2,0, ,TP,MATUTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,909,COM. SOCIAL OP. RR.PP., , 2,0, ,TQ,NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,910,COM. SOCIAL OP.TELEVISION, , 2,0, ,TR,MATUTINO,45000,MONTEVIDEO,1301742,4010381
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,910,COM. SOCIAL OP.TELEVISION, , 2,0, ,TS,NOCTURNO,45000,MONTEVIDEO,1301742,4010381
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,07A,AUDIOVISUAL,II, 0,1, ,FM1,MATUTINO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,07A,AUDIOVISUAL,III, 0,1, ,FO1,MATUTINO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,07A,AUDIOVISUAL,II, 0,3, ,FG3,VESPERTINO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I, 0,1, ,FB1,VESPERTINO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I, 0,1, ,FA1,MATUTINO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,297,ELECTRICIDAD,II, 0,1, ,FF1,MATUTINO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,II, 0,1, ,FH1,MATUTINO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,II, 0,3, ,FH3,VESPERTINO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,45A,MUSICA,I, 0,1, ,FP1,MATUTINO - VESPERTINO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,780,REFRIGERACION,II, 0,3, ,FI3,MATUTINO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,975,INFORMATICA,I, 0,1, ,FN1,MATUTINO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,397,GASTRONOMIA C/S/B, , 1,0, ,SA,VESPERTINO - NOCTURNO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 1,0, ,BA,VESPERTINO - NOCTURNO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 2,0, ,BA,MATUTINO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 3,0, ,BA,MATUTINO,45000,MONTEVIDEO,1301751,4010450
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2010,988,PROGRAMA RUMBO, , 0,1, ,PR1,VESPERTINO - NOCTURNO,45000,MONTEVIDEO,1301751,4010450
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,1, ,TA1,MATUTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,1, ,TB1,MATUTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,1, ,TC1,MATUTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,1, ,TD1,VESPERTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,1, ,TE1,VESPERTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,1, ,TF1,NOCTURNO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,1, ,TG1,NOCTURNO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,1, ,TH1,NOCTURNO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,3, ,TG3,NOCTURNO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,3, ,TA3,MATUTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,3, ,TB3,MATUTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,3, ,TC3,VESPERTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,3, ,TD3,VESPERTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,3, ,TE3,NOCTURNO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,3, ,TF3,NOCTURNO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,5, ,TA5,MATUTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,5, ,TB5,MATUTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,5, ,TC5,VESPERTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,5, ,TD5,NOCTURNO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,5, ,TE5,NOCTURNO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,7, ,TE7,NOCTURNO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,7, ,TA7,MATUTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,7, ,TB7,MATUTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,7, ,TC7,VESPERTINO,45000,MONTEVIDEO,1301762,4010423
EDUC. SUPERIOR TERCIARIA,INGENIERO TECNOLOGICO,2015,75C,PREVENCIONISTA, , 0,7, ,TD7,NOCTURNO,45000,MONTEVIDEO,1301762,4010423
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1A,DOBLE TURNO,45000,MONTEVIDEO,1301810,2010128
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1B,DOBLE TURNO,45000,MONTEVIDEO,1301810,2010128
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1A,DOBLE TURNO,45000,MONTEVIDEO,1301820,2010120
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1B,DOBLE TURNO,45000,MONTEVIDEO,1301820,2010120
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1A,DOBLE TURNO,45000,MONTEVIDEO,1301830,2010097
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1B,DOBLE TURNO,45000,MONTEVIDEO,1301830,2010097
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1B,DOBLE TURNO,45000,MONTEVIDEO,1301840,2010110
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1A,DOBLE TURNO,45000,MONTEVIDEO,1301840,2010110
EDUCACION MEDIA BASICA,PROGRAMA CENTROS EDUC. COMUNITARIOS,2014,78A,PROYECTO C. E. C., , 0,0, ,HA,MATUTINO,45000,MONTEVIDEO,1301860,4010453
EDUCACION MEDIA BASICA,PROGRAMA CENTROS EDUC. COMUNITARIOS,2014,78A,PROYECTO C. E. C., , 0,0, ,HB,VESPERTINO,45000,MONTEVIDEO,1301860,4010453
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I, 0,1, ,FA1,VESPERTINO,45000,MONTEVIDEO,1301861,4010425
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I, 0,3, ,FA3,MATUTINO,45000,MONTEVIDEO,1301861,4010425
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,45A,MUSICA,I, 0,1, ,FF1,MATUTINO,45000,MONTEVIDEO,1301861,4010425
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,975,INFORMATICA,II, 0,1, ,FB1,MATUTINO,45000,MONTEVIDEO,1301861,4010425
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,975,INFORMATICA,I, 0,1, ,FD1,VESPERTINO,45000,MONTEVIDEO,1301861,4010425
