lat,long,localidad,departamen
-34.22367222838399,-55.729009143027604,BOLIVAR,FLORIDA
-33.565623642348413,-56.370211327120145,CALLERI,FLORIDA
-34.046868205836248,-56.271784779446122,CANDIL,FLORIDA
-33.466379432937664,-55.629703777709125,CAPILLA DEL SAUCE,FLORIDA
-34.291593706130456,-56.393882382407902,CARDAL,FLORIDA
-33.496845724510443,-56.1495376782728,CASERIO LA FUNDACION,FLORIDA
-34.100658863584755,-55.647096956645271,CASUPA,FLORIDA
-33.103559207609308,-55.133481214269814,CERRO CHATO,FLORIDA
-33.996457994689017,-56.194266614617412,CERRO DE LA MACANA,FLORIDA
-34.096956971282673,-56.153372137684727,CERROS DE FLORIDA,FLORIDA
-34.063667056135202,-56.236648365354512,CHACRAS DE FLORIDA,FLORIDA
-34.083685486854691,-56.247794807112811,CHACRAS DEL PINTADO,FLORIDA
-34.242562850164134,-55.917017180780597,CHAMIZO,FLORIDA
-34.233887109602378,-55.8634423468297,CHAMIZO CHICO,FLORIDA
-33.591827343009555,-55.656105044345658,CHILCAS,FLORIDA
-33.599091676065697,-55.639468837881864,CHINGOLAS,FLORIDA
-34.079321849746719,-56.082580481948391,COLONIA SANCHEZ,FLORIDA
-34.26026343752789,-55.946890286824996,COLONIA TREINTA Y TRES ORIENTALES,FLORIDA
-33.887135480986338,-56.426730182015213,CORRAL DE PIEDRA,FLORIDA
-34.188576061600543,-56.010385382425135,COSTA DE ARIAS,FLORIDA
-33.408110195310705,-55.601995218507128,COSTA DE ILLESCAS,FLORIDA
-33.955954972890225,-56.120462151777247,COSTA DE LA CRUZ,FLORIDA
-33.57451420083693,-56.067516659782612,COSTA DEL TALA,FLORIDA
-33.706610272819127,-56.276591311580482,COSTA DE PARANA,FLORIDA
-34.155748678268097,-56.022759017170557,COSTAS DE ARIAS,FLORIDA
-34.210088382669881,-55.852183153417641,COSTAS DE CHAMIZO,FLORIDA
-34.188958979025394,-55.808176724918063,COSTAS DE CHAMIZO GRANDE,FLORIDA
-34.103843509450833,-55.68005881120294,COSTAS DEL AMARILLO,FLORIDA
-34.028426908593858,-56.291586351574921,COSTAS DEL PINTADO,FLORIDA
-34.22028991054443,-55.785197513939714,COSTAS DEL SANTA LUCIA GRANDE,FLORIDA
-33.597854024426923,-56.471864819077481,COSTAS DE MACIEL,FLORIDA
-34.315253659086018,-56.346039714519314,COSTAS DE SANTA LUCIA CHICO,FLORIDA
-33.764936673262653,-56.214059915845816,CUCHILLA SANTO DOMINGO,FLORIDA
-33.646424886975232,-55.810841565876359,DR. A. GALLINAL,FLORIDA
-33.452305420932078,-55.624177204280294,ESTACION CAPILLA DEL SAUCE,FLORIDA
-33.483453382876434,-55.569381570534055,FERRER,FLORIDA
-34.10167458194222,-56.224879349679668,FLORIDA,FLORIDA
-34.196744583672476,-55.739556641708631,FRAY MARCOS,FLORIDA
-33.520324099170658,-56.413126041580817,GOÑI,FLORIDA
-33.724208041776343,-55.889175831563897,HERNANDARIAS,FLORIDA
-33.610880603864615,-55.332512340897097,ILLESCAS,FLORIDA
-34.353853627748158,-56.398882067622061,INDEPENDENCIA,FLORIDA
-33.473794360390535,-55.14497665388145,JOSE BATLLE Y ORDOÑEZ,FLORIDA
-34.097263475964667,-56.176124778399931,JUNCAL,FLORIDA
-33.610733840191592,-56.168152240088595,LA CIMBRA,FLORIDA
-33.930538200411561,-56.237121815545677,LA CRUZ,FLORIDA
-34.147888411264958,-55.757889937357071,LA ESCOBILLA,FLORIDA
-34.035656603997388,-56.193121956832513,LA MACANA,FLORIDA
-33.367306004940794,-55.503834100956475,LA PALMA,FLORIDA
-34.193850675174303,-55.936456055168918,LAS PIEDRITAS,FLORIDA
-33.576556320660217,-55.423351080417007,LA VICTORIA,FLORIDA
-33.631481713726117,-55.499518555344387,MANSAVILLAGRA,FLORIDA
-34.241428331045803,-56.216671933001479,MENDOZA CHICO,FLORIDA
-34.282464128806005,-56.213613916882238,MENDOZA GRANDE,FLORIDA
-33.46552871421973,-55.210260377512434,MOLLES DEL PESCADO,FLORIDA
-33.664900335302995,-55.842811867135183,MOLLES DEL TIMOTE,FLORIDA
-33.526563928349667,-55.726924765427093,MONTECORAL,FLORIDA
-33.478518912859194,-55.153563581613632,NICO PEREZ,FLORIDA
-33.780388161991823,-55.961172482067191,PALERMO,FLORIDA
-33.67966378916303,-56.015341698482374,PANTANOSO DE CASTRO,FLORIDA
-34.094596713988757,-56.287243418454999,PASO CALLEROS,FLORIDA
-34.167473765219654,-56.400226273270249,PASO DE LOS NOVILLOS,FLORIDA
-33.715205532254167,-55.428066098813204,PASO REAL DE MANSAVILLAGRA,FLORIDA
-34.126570963906111,-56.403440837791329,PASO VELA,FLORIDA
-33.989372740658133,-55.600185165036727,PIEDRA CAMPANA,FLORIDA
-33.662572201221685,-56.33839235731007,PIEDRAS COLORADAS,FLORIDA
-33.834935354379056,-56.304853588881961,PINTADO,FLORIDA
-33.486363406869032,-56.15652792908385,POLANCO DEL YI,FLORIDA
-33.236046310945873,-55.178471569851048,PUEBLO DE LOS MOROCHOS,FLORIDA
-34.341844012437136,-56.201110784320413,PUENTE DE MENDOZA,FLORIDA
-34.033706004491947,-56.235171016733275,PUNTAS DE CALLEROS,FLORIDA
-33.895843972178525,-55.421890407122291,PUNTAS DE CHAMAME,FLORIDA
-34.064684327443253,-55.74864196791453,PUNTAS DE CHAMIZO,FLORIDA
-33.57020339099428,-55.272422956337813,PUNTAS DE ILLESCAS,FLORIDA
-34.121482473048829,-55.770235584344285,PUNTAS DE LA ESCOBILLA,FLORIDA
-34.190913693819716,-55.66539044635612,PUNTAS DEL ARROYO LATORRE,FLORIDA
-33.622448891707037,-56.363041507723416,PUNTAS DE MACIEL,FLORIDA
-33.791531081952243,-55.350734193420813,PUNTAS DE MANSAVILLAGRA,FLORIDA
-33.699189699180209,-56.186462323124154,PUNTAS DE SARANDI,FLORIDA
-33.776117692864752,-56.309918152446912,PUNTAS DE SAUCE DE MACIEL,FLORIDA
-33.995353101779237,-55.648582872339631,REBOLEDO,FLORIDA
-33.462076053615895,-56.268127533268959,RINCON DE LOS CAMILOS,FLORIDA
-34.305414131313633,-56.28154810794215,RINCON DE VIGNOLI,FLORIDA
-33.386255937882254,-55.700613491731914,RINCON SAUCE DEL YI,FLORIDA
-34.03918860271849,-55.886806181022514,SAN GABRIEL,FLORIDA
-33.903536686153394,-56.107530042370847,SAN GERONIMO,FLORIDA
-34.148433759139209,-55.842584923353783,SAN JUAN,FLORIDA
-33.788918534655949,-55.670802090654583,SAN PEDRO DE TIMOTE,FLORIDA
-34.291486483784176,-55.956313177834268,SAN RAMON,FLORIDA
-33.610796912773111,-55.737249399229654,SANTA CLARA,FLORIDA
-34.465173569581737,-56.385715665438163,SANTA LUCIA,FLORIDA
-33.996166857880972,-56.237678336491811,SANTA TERESA,FLORIDA
-33.338358497801543,-55.629424900866766,SARANDI DEL YI,FLORIDA
-33.724551542631026,-56.330051794812142,SARANDI GRANDE,FLORIDA
-33.493090768683494,-56.332902699524823,SAUCE DEL YI,FLORIDA
-33.756959759354636,-56.374572723115215,SAUCE DE MACIEL,FLORIDA
-33.413498680981135,-56.416461953096722,SAUCE DE VILLANUEVA,FLORIDA
-33.354800141975311,-55.598030400411595,TABARE,FLORIDA
-33.626065587148922,-55.993097053019177,TALA DE CASTRO,FLORIDA
-33.599464881845911,-56.299102441146701,TALA DE MACIEL,FLORIDA
-33.925730318622513,-56.041820207426937,TALITA,FLORIDA
-33.887446468004718,-55.897805508776678,TORNERO,FLORIDA
-34.026008381253554,-56.045868161723142,URIOSTE,FLORIDA
-33.25942807415165,-55.103303580392776,VALENTINES,FLORIDA
-34.136454247664197,-55.5836443410982,VIGNOLI,FLORIDA
-33.740661244377328,-56.320871725971756,VILLA HIPICA,FLORIDA
-34.060386430908764,-56.367709343452404,VILLA VIEJA,FLORIDA
-33.611216097181753,-54.331243360799974,19 DE JUNIO,LAVALLEJA
-34.514369468244681,-55.331729028185109,ABRA DE ZABALETA,LAVALLEJA
-34.512656157941251,-55.389201775499906,AGUAS BLANCAS,LAVALLEJA
-34.204309469373818,-54.761488679151384,AIGUA,LAVALLEJA
-33.415444324436216,-54.393374968788166,ALONSO,LAVALLEJA
-33.638987224547847,-54.618305817041247,ARAMENDIA,LAVALLEJA
-34.292087364953254,-55.274942662451835,AREQUITA,LAVALLEJA
-34.107531811606194,-55.101395899990848,ARROYO DEL MEDIO,LAVALLEJA
-34.359754475999416,-55.538068876678047,ARROYO DE LOS PATOS,LAVALLEJA
-33.69022624976504,-54.525843232751782,AZUCAR,LAVALLEJA
-34.223763915549831,-55.507320405555745,BARRA DE LOS CHANCHOS,LAVALLEJA
-34.222561588776294,-55.586474707527181,BARRANCAS,LAVALLEJA
-33.96728839116885,-55.067730644626728,BARRIGA NEGRA,LAVALLEJA
-34.394761317135476,-55.299242516589885,BARRIO LA CORONILLA - ANCAP,LAVALLEJA
-34.33276402496638,-55.249639010387085,BLANES VIALE,LAVALLEJA
-34.358117365007502,-55.177291187736124,CAMPANERO,LAVALLEJA
-34.368032665266377,-55.286922294000114,CANTERAS DEL VERDUN,LAVALLEJA
-33.452747509273159,-54.696492681035302,CARNALES,LAVALLEJA
-34.067541054024765,-55.469402263531912,CASUPA,LAVALLEJA
-34.058823811634916,-55.312444449745087,CASUPA CHICO,LAVALLEJA
-34.178610602078024,-55.064619199897386,CERRO PELADO,LAVALLEJA
-33.973576220607299,-55.387546315012429,CHAMAME,LAVALLEJA
-33.877381762040628,-54.724961014821218,COLON,LAVALLEJA
-33.626847110197936,-54.750923098852176,CONSEJO DEL NIÑO,LAVALLEJA
-34.224217696208129,-55.436010529234792,COSTA DEL LENGUAZO,LAVALLEJA
-33.394501790490757,-54.350259186179436,COSTAS DE CORRALES,LAVALLEJA
-34.190898966192698,-55.343174029455859,COSTAS DEL SOLDADO,LAVALLEJA
-34.250351067213806,-55.291444726346093,EL ALTO,LAVALLEJA
-33.43733436834097,-54.551192599896815,EL BELLACO,LAVALLEJA
-34.289180479210899,-55.176870904318164,EL PERDIDO,LAVALLEJA
-34.21763061910746,-55.356132784299795,EL SOLDADO,LAVALLEJA
-34.259338315490169,-55.592003212027961,EL TIGRE,LAVALLEJA
-33.985945693200186,-55.262710367320345,ESPUELITAS,LAVALLEJA
-34.415096724100174,-55.506768347565895,ESTACION ANDREONI,LAVALLEJA
-34.340776155015476,-55.388140548111572,ESTACION ORTIZ,LAVALLEJA
-34.369207156880528,-55.449410088069769,ESTACION SOLIS,LAVALLEJA
-34.12875433301911,-55.481026311602541,GAETAN (CUCHILLA DE CARBAJAL),LAVALLEJA
-33.676588816665046,-55.340203011386293,GODOY,LAVALLEJA
-33.512560649743314,-54.545922921715139,GUTIERREZ,LAVALLEJA
-34.342617317899588,-55.277671623160124,HIGUERITAS,LAVALLEJA
-33.610880603864615,-55.332512340897097,ILLESCAS,LAVALLEJA
-33.473794360390535,-55.14497665388145,JOSE BATLLE Y ORDOÑEZ,LAVALLEJA
-33.455007639334134,-54.536092995640871,JOSE PEDRO VARELA,LAVALLEJA
-34.184959689872549,-55.439797635715927,LA CUCHILLA,LAVALLEJA
-33.733623030653717,-55.262433037596033,LADRILLOS,LAVALLEJA
-34.431579464600098,-55.295245312996308,LA PLATA,LAVALLEJA
-33.382656534873071,-55.083097956596092,LARROSA,LAVALLEJA
-33.726892306104141,-54.621891273814249,LAS ACHIRAS,LAVALLEJA
-33.934286624651065,-54.88605025404307,LOS TAPES,LAVALLEJA
-33.803380499686298,-55.148388748700761,MANGUERA AZUL,LAVALLEJA
-34.393303724854505,-54.98650977028462,MARCO DE LOS REYES,LAVALLEJA
-34.042321777807771,-54.775043982621014,MARISCALA,LAVALLEJA
-34.152755134429064,-54.901242328941962,MARMARAJA,LAVALLEJA
-34.372043642163604,-55.242181428948015,MINAS,LAVALLEJA
-34.404331919072121,-54.891600929980491,MOLLES DE AIGUA,LAVALLEJA
-33.621098011923401,-54.541521344979429,MOLLES DE CAÑADA GRANDE,LAVALLEJA
-33.436117279295424,-54.90688032996831,MOLLES DEL SAUCE,LAVALLEJA
-34.354373567540463,-55.558228967091935,OMBUES DE BENTANCOR,LAVALLEJA
-34.300730542472891,-55.398352794847341,ORTIZ CASTRO,LAVALLEJA
-34.564670609775888,-55.456776125262515,PASO ARBELO,LAVALLEJA
-34.167252210989204,-54.926411309307284,PASO DE LOS TRONCOS,LAVALLEJA
-33.952003068155094,-54.917835926716954,PASO DE MESA,LAVALLEJA
-33.739277074845063,-54.76143996162579,PIRARAJA,LAVALLEJA
-33.874748150101176,-55.122107531261065,POLANCO,LAVALLEJA
-33.874700199899252,-55.121922362424371,POLANCO NORTE,LAVALLEJA
-33.899570053778945,-55.166714893297815,POLANCO SUR,LAVALLEJA
-34.205354207773546,-54.854333550207393,PORORO,LAVALLEJA
-34.255195592273601,-54.944550824280832,PUENTE DE MARMARAJA,LAVALLEJA
-34.076522966209843,-55.073840542238941,PUNTAS DE BARRIGA NEGRA,LAVALLEJA
-34.450726192395024,-55.428531445411409,PUNTAS DE LOS CHANCHOS,LAVALLEJA
-34.251187124995759,-55.093573065523898,PUNTAS DEL PERDIDO,LAVALLEJA
-33.90121826379017,-55.315394906415243,PUNTAS DE POLANCO,LAVALLEJA
-34.489936814352944,-55.145535677323238,PUNTAS DE SAN FRANCISCO,LAVALLEJA
-34.19397383199103,-55.165055344055325,PUNTAS DE SANTA LUCIA,LAVALLEJA
-34.368321454167514,-55.50755652737363,PUNTAS DE SOLIS,LAVALLEJA
-34.317684779581541,-55.528702059326662,PUNTAS DE VEJIGAS,LAVALLEJA
-33.583602087672908,-54.730541760974702,RETAMOSA,LAVALLEJA
-33.654572769102991,-54.455676859465584,RINCON DE CEBOLLATI,LAVALLEJA
-33.933044597432712,-54.590458369735686,RINCON DE MARISCALA,LAVALLEJA
-33.892640400010045,-54.918644903938024,RINCON DE SILVA,LAVALLEJA
-34.279176172995903,-55.50452348312249,ROLDAN,LAVALLEJA
-34.414983098985076,-55.197324835557616,SAN FRANCISCO DE LAS SIERRAS,LAVALLEJA
-34.302895925919955,-55.348403861583478,SANTA LUCIA,LAVALLEJA
-33.532515687793705,-54.649450500140375,SARANDI DE GUTIERREZ,LAVALLEJA
-34.2774756694077,-54.869190919229162,SAUCE DE AIGUA,LAVALLEJA
-33.493565573516712,-54.814780991950705,SAUCE DE OLIMAR CHICO,LAVALLEJA
-34.006394852735617,-55.134239478264021,SIERRAS BLANCAS,LAVALLEJA
-34.229152294402724,-55.425224746725334,SOLDADO,LAVALLEJA
-34.433069513085506,-55.462184381131181,SOLIS,LAVALLEJA
-34.596216158705197,-55.460519091194598,SOLIS DE MATAOJO,LAVALLEJA
-34.478668496325511,-55.526570973618021,SOLIS GRANDE,LAVALLEJA
-33.972446464662745,-54.80189514636951,TAPES CHICO,LAVALLEJA
-33.955685820744549,-54.978438647712643,TAPES GRANDE,LAVALLEJA
-34.390191719915379,-55.47221076531676,VALLE DE SOLIS,LAVALLEJA
-34.282132150862019,-55.5739675639349,VEJIGAS,LAVALLEJA
-34.474734093893986,-55.284946191550908,VELAZQUEZ,LAVALLEJA
-34.365477961025178,-55.276468529336547,VERDUN,LAVALLEJA
-34.314454553673428,-55.477033296526592,VILLA DEL ROSARIO,LAVALLEJA
-34.321412186944997,-54.986915607645045,VILLA SERRANA,LAVALLEJA
-33.522281167210039,-54.941335643824942,ZAPICAN,LAVALLEJA
-30.973021453596807,-55.918905086251968,LIMITE CONTESTADO,LIMITE CONTESTADO
-31.084016857792552,-56.000940148001717,MASOLLER,LIMITE CONTESTADO
-34.63189973491918,-55.376451039538495,ABRA DE CASTELLANOS,MALDONADO
-34.738269045598649,-54.985684224465494,ABRA DE PERDOMO,MALDONADO
-34.204309469373818,-54.761488679151384,AIGUA,MALDONADO
-34.763223141782269,-54.752217046118481,ALFARO,MALDONADO
-34.333728040100652,-54.494386956543082,ALFEREZ,MALDONADO
-34.824231385534858,-54.627061791135873,ARENAS DE JOSE IGNACIO,MALDONADO
-34.61900092269584,-54.757171868199741,ARROYITO DE MEDINA,MALDONADO
-34.888391076672768,-54.797318421068702,BALNEARIO BUENOS AIRES,MALDONADO
-34.864846111309149,-55.106541060079678,BARRA DEL SAUCE,MALDONADO
-34.882299017493509,-55.197073911823971,BARRA DE PORTEZUELO,MALDONADO
-34.861789198307321,-54.942629926432055,BARRIO HIPODROMO,MALDONADO
-34.923185334753228,-54.909208964071127,BARRIO KENNEDY,MALDONADO
-34.802689637504265,-55.355156469630209,BELLA VISTA,MALDONADO
-34.876417542489968,-54.79250137321575,BUENOS AIRES,MALDONADO
-34.843992138347446,-54.945059525250116,CANTERAS DE MARELLI,MALDONADO
-34.711114988271262,-54.817077376334055,CAÑADA BELLACA,MALDONADO
-34.678787702916182,-54.560160984613901,CAÑADA DE LA CRUZ,MALDONADO
-34.539049716486332,-55.009642286943333,CARAPE,MALDONADO
-34.723260558752365,-54.780295260133563,CARLOS CAL,MALDONADO
-34.881562275285297,-54.975738225250012,CERRO PELADO,MALDONADO
-34.765852938039657,-55.364949510584758,CERROS AZULES,MALDONADO
-34.874108022337232,-55.092244245199403,CHIHUAHUA,MALDONADO
-34.85776555301009,-55.19060846919443,COLONIA J. SUAREZ,MALDONADO
-34.378081581053117,-54.792492270413426,CORONILLA,MALDONADO
-34.681947092307787,-54.835803620575135,CORTE DE LA LEÑA,MALDONADO
-34.71534116781671,-54.651088518270328,COSTAS DE JOSE IGNACIO,MALDONADO
-34.864651154388568,-54.754654559983678,EDEN ROCK,MALDONADO
-34.899690651988529,-54.812176566166293,EL CHORRO,MALDONADO
-34.631847341269669,-55.057567075074495,EL EDEN,MALDONADO
-34.825617415304237,-54.904646065094219,EL QUIJOTE,MALDONADO
-34.89979042969226,-54.868618946397504,EL TESORO,MALDONADO
-34.836183859105098,-54.647345626741398,FARO JOSE IGNACIO,MALDONADO
-34.804552189556347,-54.634921994055098,FARO JOSE IGNACIO NORTE,MALDONADO
-34.59347744590707,-54.543436677021035,GARZON,MALDONADO
-34.765774112487506,-55.255670315663565,GERONA,MALDONADO
-34.747338941567044,-55.400213867759277,GREGORIO AZNAREZ,MALDONADO
-34.736361288415303,-55.021335784218707,GUARDIA VIEJA,MALDONADO
-34.780641221199197,-55.419671620744765,JAUREGUIBERRY,MALDONADO
-34.687989675263452,-54.714531424043543,JOSE IGNACIO,MALDONADO
-34.909647628904125,-54.85319216713232,LA BARRA,MALDONADO
-34.856077477761552,-55.103706860137748,LA CAPUERA,MALDONADO
-34.820643806542854,-55.312123218932022,LA FALDA,MALDONADO
-34.845626009621526,-55.110491099853483,LAGO DE LOS CISNES,MALDONADO
-34.905333933903151,-54.839662631930999,LAGUNA BLANCA,MALDONADO
-34.798192429659231,-55.010234699098746,LAGUNA DEL SAUCE,MALDONADO
-34.832439480433102,-54.660022584371994,LA JUANITA,MALDONADO
-34.547334735951722,-54.819577812496156,LAS CAÑAS,MALDONADO
-34.849757705479355,-55.030693171886078,LAS CUMBRES,MALDONADO
-34.812517944438717,-55.329834814933257,LAS FLORES,MALDONADO
-34.790337957903787,-55.324933578666958,LAS FLORES - ESTACION,MALDONADO
-34.752549904003054,-55.394958030785595,LA SIERRA,MALDONADO
-34.890639768677353,-54.972742250370352,LA SONRISA,MALDONADO
-34.88084829999756,-54.98531638332399,LOS AROMOS,MALDONADO
-34.766635461592713,-54.959787935755408,LOS CEIBOS,MALDONADO
-34.880610998866615,-55.028116411548325,LOS CORCHOS,MALDONADO
-34.09298478992303,-54.492024093124542,LOS TALAS,MALDONADO
-34.90039548477705,-54.949139679131633,MALDONADO,MALDONADO
-34.902482127176093,-54.826357102759566,MANANTIALES,MALDONADO
-34.632335799803791,-54.998431145017058,MATAOJO,MALDONADO
-34.529453514096581,-54.521615132138116,MOLLES DE GARZON,MALDONADO
-34.717940596742075,-55.259611384070638,NUEVA CARRARA,MALDONADO
-34.870643528934636,-55.112579672217919,OCEAN PARK,MALDONADO
-34.796947200793412,-54.864438281477703,PAGO DE LA PAJA,MALDONADO
-34.773704441096918,-55.227237209557934,PAN DE AZUCAR,MALDONADO
-34.797235931544719,-54.897734379133048,PARQUE MEDINA,MALDONADO
-34.705403242525733,-54.913227283221886,PARTIDO NORTE,MALDONADO
-34.720184412284787,-54.962697356207329,PARTIDO OESTE,MALDONADO
-34.535158216161093,-54.675913801317101,PASO DE LA CANTERA,MALDONADO
-34.111290763588791,-54.52475120291934,PASO DE LOS TALAS,MALDONADO
-34.908096148833856,-54.97986855425237,PINARES - LAS DELICIAS,MALDONADO
-34.856453632642413,-55.274052475624295,PIRIAPOLIS,MALDONADO
-34.846137020683528,-55.296637921592144,PLAYA GRANDE,MALDONADO
-34.828876609494557,-55.300764924705753,PLAYA HERMOSA,MALDONADO
-34.824552897796025,-55.316224158285173,PLAYA VERDE,MALDONADO
-34.882728921649267,-55.043640734195634,PORTEZUELO,MALDONADO
-34.713247849076879,-55.436077626740655,PUEBLO SOLIS,MALDONADO
-34.884224445312199,-55.045464565523261,PUNTA BALLENA,MALDONADO
-34.897285687572747,-55.257985961829611,PUNTA COLORADA,MALDONADO
-34.936623326694274,-54.934040293917398,PUNTA DEL ESTE,MALDONADO
-34.89138159199517,-55.229011589166973,PUNTA NEGRA,MALDONADO
-34.420413385970072,-54.586607103548317,PUNTAS DE JOSE IGNACIO,MALDONADO
-34.787933058664606,-55.268094137142441,PUNTAS DE LA SIERRA,MALDONADO
-34.435809272743754,-54.983575323536918,PUNTAS DEL CAMPANERA,MALDONADO
-34.530928621586277,-55.159825713732531,PUNTAS DE MATAOJO,MALDONADO
-34.601031548731569,-55.249222377894156,PUNTAS DE PAN DE AZUCAR,MALDONADO
-33.956175033067616,-54.507004930658752,RINCON DE APARICIO,MALDONADO
-34.911874738463993,-54.898008737942618,RINCON DEL INDIO,MALDONADO
-34.853384627011195,-54.745802164547513,RINCON DE LOS SOSA,MALDONADO
-34.790161122800129,-55.235778724834397,RUTA 37 Y 9,MALDONADO
-34.090096046232979,-54.623933873875636,SALAMANCA,MALDONADO
-34.789149094547277,-54.920717434549672,SAN CARLOS,MALDONADO
-34.886998068252034,-55.269501078431716,SAN FRANCISCO,MALDONADO
-34.876034752852775,-54.760771207424007,SAN JUAN DEL ESTE,MALDONADO
-34.920304567055958,-54.898213164562002,SAN RAFAEL - EL PLACER,MALDONADO
-34.851751444108281,-54.708415591565952,SANTA MONICA,MALDONADO
-34.878667529270643,-54.7718934955723,SAN VICENTE,MALDONADO
-34.151606382035908,-54.630602699828025,SARANDI DE AIGUA,MALDONADO
-34.670854011301792,-55.03583419473815,SARANDI DEL MATAOJO,MALDONADO
-34.264293404291557,-54.727599016619635,SAUCE DE AIGUA,MALDONADO
-34.873455344557847,-55.139921130991979,SAUCE DE PORTEZUELO,MALDONADO
-34.78853058595687,-55.383503233899901,SOLIS,MALDONADO
-34.260377784872688,-54.509379115124659,VALDIVIA,MALDONADO
-34.888582180492996,-54.98850595975145,VILLA DELIA,MALDONADO
-34.578477837263215,-55.055542278757869,ZANJA DEL TIGRE,MALDONADO
-34.77926032088746,-56.208161695361149,ABAYUBA,MONTEVIDEO
-34.756822434420151,-56.303013175463825,MELILLA,MONTEVIDEO
-34.818069311800329,-56.213734964022585,MONTEVIDEO,MONTEVIDEO
