Ruee_Calculado,Rule_Calculado,GRADO_ANNO,BACHIILER_DIVNOMBRE,Turno,PLAN,MODALIDAD,NOMBRELIC,DescPlan,RUEE_RAD
1203075,3030341,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PROGRESO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203074,3030442,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203074,3030442,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203074,3030442,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 5,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203071,3030315,4,,INTERMEDIO EXTENDIDO ,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,TOLEDO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1203071,3030315,4,,VESPERTINO EXTENDIDO ,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,TOLEDO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1203071,3030315,4,,INTERMEDIO EXTENDIDO ,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,TOLEDO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1203071,3030315,4,,VESPERTINO EXTENDIDO ,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,TOLEDO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1203071,3030315,4,,INTERMEDIO EXTENDIDO ,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,TOLEDO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1203071,3030315,4,,VESPERTINO EXTENDIDO ,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,TOLEDO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1203071,3030315,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TOLEDO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203071,3030315,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TOLEDO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203071,3030315,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TOLEDO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203071,3030315,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,TOLEDO Nº 2,https://www.dges.edu.uy/node/120417,
1203069,3030314,4,,INTERMEDIO EXTENDIDO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,CASARINO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203069,3030314,4,,INTERMEDIO EXTENDIDO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,CASARINO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203069,3030314,4,,INTERMEDIO EXTENDIDO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,CASARINO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203069,3030314,4,,INTERMEDIO EXTENDIDO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,CASARINO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203069,3030314,4,,INTERMEDIO EXTENDIDO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,CASARINO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203069,3030314,4,,INTERMEDIO EXTENDIDO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,CASARINO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203069,3030314,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CASARINO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203069,3030314,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CASARINO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203069,3030314,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CASARINO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203069,3030314,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CASARINO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203069,3030314,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CASARINO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203069,3030314,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CASARINO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203069,3030314,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,CASARINO,https://www.dges.edu.uy/node/120417,
1203069,3030314,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,CASARINO,https://www.dges.edu.uy/node/120417,
1203065,3030305,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203065,3030305,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/node/120417,
1203065,3030305,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,SAUCE Nº 2,https://www.dges.edu.uy/node/120417,
1203064,3030266,1,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,CANELONES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203064,3030266,1,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,CANELONES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203064,3030266,1,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,CANELONES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203064,3030266,1,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,CANELONES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203064,3030266,1,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,CANELONES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203064,3030266,1,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,CANELONES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1203064,3030266,1,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CANELONES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203064,3030266,1,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CANELONES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203064,3030266,1,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CANELONES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203064,3030266,1,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CANELONES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203064,3030266,1,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CANELONES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203064,3030266,1,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,CANELONES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203062,3030270,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203062,3030270,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203062,3030270,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203062,3030270,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203062,3030270,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203062,3030270,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203062,3030270,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203062,3030270,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1203062,3030270,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/node/120417,
1203062,3030270,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,BARROS BLANCOS Nº 2,https://www.dges.edu.uy/node/120417,
1203061,3030295,1,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SALINAS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203061,3030295,1,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SALINAS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203061,3030295,1,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SALINAS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203061,3030295,1,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SALINAS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203061,3030295,1,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SALINAS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203061,3030295,1,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SALINAS Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203059,3030275,4,,VESPERTINO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203059,3030275,4,,VESPERTINO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203059,3030275,4,,VESPERTINO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203059,3030275,4,,VESPERTINO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203059,3030275,4,,VESPERTINO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203059,3030275,4,,VESPERTINO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203059,3030275,4,,VESPERTINO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203059,3030275,4,,VESPERTINO EXTENDIDO ,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1203059,3030275,4,,NOCTURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1203059,3030275,4,,VESPERTINO EXTENDIDO ,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1203059,3030275,4,,NOCTURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1203059,3030275,4,,VESPERTINO EXTENDIDO ,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1203059,3030275,4,,NOCTURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2012,
1203059,3030275,4,,INTERMEDIO EXTENDIDO ,PROPUESTA 2016,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-propuesta-2016,
1203059,3030275,4,,INTERMEDIO EXTENDIDO ,PROPUESTA 2016,SEMESTRAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-propuesta-2016,
1203059,3030275,4,,INTERMEDIO EXTENDIDO ,PROPUESTA 2016,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-propuesta-2016,
1203059,3030275,4,,INTERMEDIO EXTENDIDO ,PROPUESTA 2016,SEMESTRAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-propuesta-2016,
1203059,3030275,4,,INTERMEDIO EXTENDIDO ,PROPUESTA 2016,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-propuesta-2016,
1203059,3030275,4,,INTERMEDIO EXTENDIDO ,PROPUESTA 2016,SEMESTRAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-propuesta-2016,
1203059,3030275,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203059,3030275,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203059,3030275,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203059,3030275,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203059,3030275,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203059,3030275,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203059,3030275,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/node/120417,
1203059,3030275,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,EL PINAR Nº 2,https://www.dges.edu.uy/node/120417,
1203057,3030291,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,PARQUE DEL PLATA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203057,3030291,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,PARQUE DEL PLATA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203057,3030291,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,PARQUE DEL PLATA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203057,3030291,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,PARQUE DEL PLATA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203057,3030291,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,PARQUE DEL PLATA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1203057,3030291,4,,MATUTINO EXTENDIDO,PROPUESTA 2016,ANUAL,PARQUE DEL PLATA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-propuesta-2016,
1203057,3030291,4,,MATUTINO EXTENDIDO,PROPUESTA 2016,SEMESTRAL,PARQUE DEL PLATA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-propuesta-2016,
1203057,3030291,4,,MATUTINO EXTENDIDO,PROPUESTA 2016,ANUAL,PARQUE DEL PLATA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-propuesta-2016,
1203057,3030291,4,,MATUTINO EXTENDIDO,PROPUESTA 2016,SEMESTRAL,PARQUE DEL PLATA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-propuesta-2016,
1203057,3030291,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PARQUE DEL PLATA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203057,3030291,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PARQUE DEL PLATA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203057,3030291,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PARQUE DEL PLATA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203057,3030291,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,PARQUE DEL PLATA,https://www.dges.edu.uy/node/120417,
1203056,3030277,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,JUANICO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203056,3030277,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,JUANICO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203056,3030277,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,JUANICO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203056,3030277,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,JUANICO,https://www.dges.edu.uy/node/120417,
1203055,3030284,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1203055,3030284,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
