Tipo_de_Educacion,Turno,Comparte,Categoria,PNOfrece2,UNOfrece,Tiene comedor,Tiene copa de leche,Tiene equipo multidisciplinario,,Profesores especiales,Horario,Tiene maestro de apoyo,Tiene maestro de apoyo Ceibal,Tiene maestro comunitario,Maestro mAs maestro,Maestro de trayectorias protegida,RUEE,rule1,Nombre
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1105082,2050080,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105083,2050081,TULA SUAREZ DE CUTINELLA
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105084,2050082,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105085,2050083,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105086,2050084,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105088,2050086,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1105089,2050087,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1105090,2050088,BRIG. GRAL. JUAN A. LAVALLEJA
ESCUELA COMÚN,TARDE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1105091,2050089,
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1105092,2050090,PLACIDO LAGUNA
ESCUELA COMÚN,EXTENDIDO,,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1105093,2050091,FLORENCIO SANCHEZ
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1105094,2050092,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105095,2050093,
ESCUELA COMÚN,TARDE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1105096,2050094,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1105097,2050095,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1105098,2050096,CLEMENTE ESTABLE
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105099,2050097,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,1,6,,,,,,,,,,,,1105100,2050098,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105103,2050099,
ESCUELA COMÚN,TARDE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1105104,2050100,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,1,6,,,,,,,,,,,,1105105,2050101,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,1,,,,,,,,,,,,1105106,2050102,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,4,,,,,,,,,,,,1105109,2050104,RODOLFO NATER STUTZ
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1105110,2050105,
ESCUELA COMÚN,EXTENDIDO,,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1105111,2050106,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1105113,2050108,
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1105114,2050109,GRAL. JOSE DE SAN MARTIN
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1105115,2050110,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105116,2050111,
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1105117,2050112,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,5,,,,,,,,,,,,1105118,2050113,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1105119,2050114,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105120,2050115,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1105121,2050116,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105122,2050117,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,4,,,,,,,,,,,,1105123,2050118,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1105124,2050119,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105125,2050120,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1105126,2050121,GUILLERMO TELL
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105127,2050122,
ESCUELA COMÚN,TARDE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1105128,2050123,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1105130,2050125,
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1105131,2050126,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1105132,2050127,MTRA. ALICIA PARDINI
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1105133,2050128,EMILIO VERDESIO
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1105134,2050129,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1105135,2050130,
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1105136,2050131,
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1105137,2050132,SOLAR DE ARTIGAS
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1105138,2050133,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1105139,2050134,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1105140,2050135,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1105142,2050136,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1105145,2050171,
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,5 AÑOS,6,,,,,,,,,,,,1106001,2060001,GRAL. JOSE GERVASIO ARTIGAS
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,5 AÑOS,6,,,,,,,,,,,,1106002,2060002,JOSE ENRIQUE RODO
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1106003,2060003,FERNAN SILVA VALDES
ESCUELA COMÚN,DOBLE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1106004,2060004,
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1106005,2060005,DR. ELIAS REGULES
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1106006,2060006,JUAN ZORRILLA DE SAN MARTIN
ESCUELA COMÚN,DOBLE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1106007,2060007,JOSE PEDRO VARELA
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1106008,2060008,DR. MIGUEL C. RUBINO
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,1,6,,,,,,,,,,,,1106009,2060009,JUANA DE IBARBOUROU
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,1,6,,,,,,,,,,,,1106010,2060010,DR. EMILIO PENZA
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1106011,2060011,BERNARDINA FRAGOSO DE RIVERA
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1106012,2060012,MTRA. GLADYS SANTIAGO
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1106013,2060013,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106014,2060014,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106015,2060015,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106016,2060016,DR. RAMIRO PUCURULL ISLAS
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,4,,,,,,,,,,,,1106017,2060017,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106018,2060018,DIONISIO DIAZ
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106019,2060019,MTRO. ROSENDO BUCHELI
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1106020,2060020,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1106021,2060021,
ESCUELA COMÚN,EXTENDIDO,,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1106022,2060022,MTRA. CELIA MERCEDES GALARZA
ESCUELA COMÚN,RURAL,,RURAL COMUN,3,6,,,,,,,,,,,,1106023,2060023,
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,3,,,,,,,,,,,,1106024,2060024,JOAQUIN SUAREZ
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106025,2060025,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106026,2060026,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5,6,,,,,,,,,,,,1106028,2060028,
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,6,,,,,,,,,,,,1106029,2060029,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106030,2060030,AGUSTIN FARAUT MARTINI
ESCUELA COMÚN,EXTENDIDO,,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1106032,2060032,AGUSTIN FERREIRO
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,1,6,,,,,,,,,,,,1106033,2060033,TREINTA Y TRES ORIENTALES
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106034,2060034,JUAN JORGE LLADO WILKINS
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1106035,2060035,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106037,2060037,
ESCUELA COMÚN,DOBLE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1106039,2060038,BRIG. GRAL. FRUCTUOSO RIVERA
ESCUELA COMÚN,RURAL,,RURAL COMUN,2,4,,,,,,,,,,,,1106040,2060039,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4,6,,,,,,,,,,,,1106042,2060040,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106043,2060041,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106044,2060042,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1106045,2060043,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1106046,2060044,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106047,2060045,LUIS RAMON IGARZABAL
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,3,,,,,,,,,,,,1106049,2060047,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,4,,,,,,,,,,,,1106050,2060048,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,5,,,,,,,,,,,,1106051,2060049,ROSA CABRERA ESPINOLA
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1106053,2060050,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106054,2060051,NORBERTO ARAMBURU VEGA
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106055,2060052,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1106056,2060053,ANSINA
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106057,2060054,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106060,2060057,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,5,,,,,,,,,,,,1106063,2060060,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106064,2060061,RAUL NEVER ORGAMBIDE
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1106065,2060062,JOSE BATLLE Y ORDOÑEZ
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1106066,2060063,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1106067,2060064,
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1106068,2060065,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,4,,,,,,,,,,,,1106069,2060066,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,3,,,,,,,,,,,,1106070,2060067,
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,5,,,,,,,,,,,,1106071,2060068,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1106072,2060069,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106073,2060070,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1106074,2060071,PAUL HARRIS
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1106075,2060072,BRIG. GRAL. MANUEL ORIBE
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,5,,,,,,,,,,,,1106076,2060073,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106077,2060074,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1106078,2060075,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,4,,,,,,,,,,,,1106079,2060076,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106080,2060077,
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1106081,2060078,CLEMENTE ESTABLE
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106082,2060079,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1106083,2060080,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1106084,2060081,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1106085,2060082,JULIO MARTINEZ OYANGUREN
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1106086,2060083,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1106087,2060084,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1106088,2060085,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1106090,2060086,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1106091,2060087,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1106096,2060103,LAS HIGUERAS
ESCUELA COMÚN,MAÑANA,47,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1107001,2070001,GRAL. JOSE GERVASIO ARTIGAS
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1107002,2070002,JOSE ENRIQUE RODO
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1107003,2070003,JOSE PEDRO VARELA
ESCUELA COMÚN,EXTENDIDO,,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1107004,2070004,JAIME RIBOT Y MESTRE
ESCUELA COMÚN,ESPECIAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1107005,2070005,AGUSTIN FERREIRO
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1107006,2070006,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1107007,2070007,AURORA LIMA IPAR
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1107009,0,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1107010,2070009,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1107013,2070011,CLEMENTE ESTABLE
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1107015,2070012,SANTOS ARMANDO CASTAINGDEBAT
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,6,,,,,,,,,,,,1107016,2070013,DIONISIO DIAZ
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1107018,2070014,JUAN ZORRILLA DE SAN MARTIN
ESCUELA COMÚN,DOBLE,,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1107019,2070015,JUANA DE IBARBOUROU
ESCUELA COMÚN,RURAL,,RURAL COMUN,3,6,,,,,,,,,,,,1107020,2070016,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1107021,2070017,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1107022,2070018,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1107023,2070019,FELIPE SANGUINETTI PONCE DE LEON
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1107025,2070020,JUAN JOSE CASTRO
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1107027,2070022,ANTONIO J. CAORSI
ESCUELA COMÚN,RURAL,,RURAL COMUN,5,5,,,,,,,,,,,,1107028,2070023,MARIA EMILIA BEROT DE BELOQUI
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,4,,,,,,,,,,,,1107029,2070024,DON JUAN LATEULADE SAFORES
ESCUELA COMÚN,DOBLE,,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1107031,2070025,REPUBLICA ARGENTINA
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1107032,2070026,DR. ALBERTO GALLINAL HEBER
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1107033,2070027,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,5,,,,,,,,,,,,1107034,2070028,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1107036,2070030,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1107037,2070031,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1107038,2070032,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1107039,2070033,
ESCUELA ESPECIAL,ESPECIAL,48,ESPECIALES,,,,,,,,,,,,,,1107040,2070034,HAYDEE BLANCA RODRIGUEZ DE OLARTE
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1107041,2070035,REPUBLICA ITALIANA
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1107043,2070036,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1107044,2070037,PILAR DE HERRERA DE ARTEAGA
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1107046,2070038,LINA TOURREILLES
ESCUELA COMÚN,TARDE,1,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1107047,2070001,JOSE MARIA GUERRERO
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,5 AÑOS,6,,,,,,,,,,,,1108001,2080001,GRAL. JOSE GERVASIO ARTIGAS
ESCUELA COMÚN,MAÑANA,37,PRACTICA - HABILITADA PRACTICA,5 AÑOS,6,,,,,,,,,,,,1108002,2080002,JOSE PEDRO VARELA
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1108003,2080003,DORA VECCHI DE RODRIGUEZ
ESCUELA COMÚN,TARDE,116,PRACTICA - HABILITADA PRACTICA,5 AÑOS,6,,,,,,,,,,,,1108004,2080004,DR. JUAN GUGLIELMETTI
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1108005,2080005,
