Descripcion_Nivel,Descripcion_Tipo_Curso,Plan_Orientac,Cod_Corientac,Descripcion_Orientac,Tray,Año,Mod,Sem,Grupo,TurnoDescripcion,Sectores de Estudio,Modalidad,Telefono,Mail,DescTCurso,DescOrient,Ruee
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,MATUTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,VESPERTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,VESPERTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,MATUTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,MATUTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,VESPERTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,MATUTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,VESPERTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,VESPERTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,MATUTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,MATUTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,VESPERTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,VESPERTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,MATUTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,NOCTURNO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,NOCTURNO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,VESPERTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,VESPERTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,NOCTURNO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,VESPERTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,MATUTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,MATUTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,VESPERTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,VESPERTINO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2015,66R,INTEGRADO PANADERIA,,,,,,VESPERTINO - NOCTURNO,,,4522 2960 - 4522 1149,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1305131
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,48I,INFORMATICA,,,,,,VESPERTINO,,,,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion%202021.htm,1305132
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,48I,INFORMATICA,,,,,,VESPERTINO,,,,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion%202021.htm,1305132
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,48I,INFORMATICA,,,,,,VESPERTINO,,,,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion%202021.htm,1305132
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,48I,INFORMATICA,,,,,,MATUTINO - VESPERTINO,,,,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion%202021.htm,1305132
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,48I,INFORMATICA,,,,,,VESPERTINO - NOCTURNO,,,,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion%202021.htm,1305132
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,48I,INFORMATICA,,,,,,VESPERTINO - NOCTURNO,,,,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion%202021.htm,1305132
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,48I,INFORMATICA,,,,,,VESPERTINO - NOCTURNO,,,,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion%202021.htm,1305132
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,48I,INFORMATICA,,,,,,VESPERTINO - NOCTURNO,,,,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion%202021.htm,1305132
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,VESPERTINO - NOCTURNO,,,45238233 - 092756376,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1305141
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,DOBLE TURNO,,,45238233 - 092756376,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1305141
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,DOBLE TURNO,,,45238233 - 092756376,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1305141
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,DOBLE TURNO,,,45238233 - 092756376,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1305141
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,DOBLE TURNO,,,45238233 - 092756376,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1305141
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,DOBLE TURNO,,,45238233 - 092756376,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1305141
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,DOBLE TURNO,,,45238233 - 092756376,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1305141
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,45238233 - 092756376,,,,1305141
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4554 4587 - 4554 4588,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1305144
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4554 4587 - 4554 4588,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1305144
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4554 4587 - 4554 4588,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1305144
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4554 4587 - 4554 4588,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1305144
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4554 4587 - 4554 4588,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1305144
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4554 4587 - 4554 4588,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1305144
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4554 4587 - 4554 4588,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1305144
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,04C,AGRARIO,,,,,,DOBLE TURNO,,,4554 4587 - 4554 4588,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013%20Y%202021.htm,1305144
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4586 2174 - 4586 2129,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1305481
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4586 2174 - 4586 2129,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1305481
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,4586 2174 - 4586 2129,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1305481
