Ruee Calculado,Rule Calculado,GRADO/AÑO,BACHIILER_DIVNOMBRE,Turno,PLAN,MODALIDAD,NOMBRELIC,DescPlan,RUEE_RAD
1201028,3010301,6,SOCIAL ECONOMÍA,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 28,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201028,3010301,6,SOCIAL ECONOMÍA,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 28,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201029,3010302,1,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 28,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201029,3010302,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 28,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201029,3010302,2,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 29,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201029,3010302,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 29,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201029,3010302,3,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 29,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201029,3010302,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 29,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201030,3010303,1,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 29,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201030,3010303,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 29,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201030,3010303,2,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 30,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201030,3010303,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 30,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201030,3010303,3,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 30,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201030,3010303,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 30,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201031,3010304,1,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 30,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201031,3010304,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 30,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201031,3010304,2,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 31,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201031,3010304,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 31,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201031,3010304,3,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 31,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201031,3010304,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 31,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201032,3010305,1,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 31,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201032,3010305,2,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 31,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201032,3010305,3,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 32,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201032,3010305,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 32,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201032,3010305,4,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 32,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201033,3010306,4,,NOCTURNO,1994,SEMESTRAL,MONTEVIDEO Nº 32,https://www.ces.edu.uy/index.php/plan-1994,
1201033,3010306,1,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 32,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201033,3010306,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 33,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201033,3010306,2,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 33,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201033,3010306,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 33,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201033,3010306,3,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 33,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201033,3010306,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 33,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201033,3010306,1,,NOCTURNO,2013,ANUAL,MONTEVIDEO Nº 33,https://www.ces.edu.uy/index.php/plan-2013,
1201033,3010306,1,,NOCTURNO,2013,SEMESTRAL,MONTEVIDEO Nº 33,https://www.ces.edu.uy/index.php/plan-2013,
1201033,3010306,2,,NOCTURNO,2013,ANUAL,MONTEVIDEO Nº 33,https://www.ces.edu.uy/index.php/plan-2013,
1201033,3010306,2,,NOCTURNO,2013,SEMESTRAL,MONTEVIDEO Nº 33,https://www.ces.edu.uy/index.php/plan-2013,
1201033,3010306,3,,NOCTURNO,2013,ANUAL,MONTEVIDEO Nº 33,https://www.ces.edu.uy/index.php/plan-2013,
1201033,3010306,3,,NOCTURNO,2013,SEMESTRAL,MONTEVIDEO Nº 33,https://www.ces.edu.uy/index.php/plan-2013,
1201034,3010307,4,,NOCTURNO,1994,SEMESTRAL,MONTEVIDEO Nº 33,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,5,HUMANÍSTICO,MATUTINO,1994,ANUAL,MONTEVIDEO Nº 33,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,5,HUMANÍSTICO,VESPERTINO,1994,ANUAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,5,HUMANÍSTICO,MATUTINO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,5,HUMANÍSTICO,INTERMEDIO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,5,HUMANÍSTICO,VESPERTINO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,5,BIOLÓGICO,MATUTINO,1994,ANUAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,5,BIOLÓGICO,MATUTINO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,5,BIOLÓGICO,INTERMEDIO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,5,BIOLÓGICO,VESPERTINO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,5,CIENTÍFICO,VESPERTINO,1994,ANUAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,5,CIENTÍFICO,INTERMEDIO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,DERECHO,MATUTINO,1994,ANUAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,DERECHO,VESPERTINO,1994,ANUAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,DERECHO,MATUTINO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,DERECHO,INTERMEDIO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,DERECHO,VESPERTINO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,ECONOMÍA,VESPERTINO,1994,ANUAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,ECONOMÍA,INTERMEDIO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,AGRONOMIA,MATUTINO,1994,ANUAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,MEDICINA,MATUTINO,1994,ANUAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,MEDICINA,INTERMEDIO,1994,ANUAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,MEDICINA,VESPERTINO,1994,ANUAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,MEDICINA,MATUTINO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,MEDICINA,VESPERTINO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,ARQUITECTURA,INTERMEDIO,1994,ANUAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,6,INGENIERÍA,MATUTINO,1994,ANUAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201034,3010307,1,,NOCTURNO EXTENDIDO,2009,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-2009,
1201034,3010307,2,,NOCTURNO EXTENDIDO,2009,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-2009,
1201034,3010307,3,,NOCTURNO EXTENDIDO,2009,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-2009,
1201035,3010308,5,HUMANÍSTICO,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201035,3010308,5,HUMANÍSTICO,NOCTURNO,1994,SEMESTRAL,MONTEVIDEO Nº 34,https://www.ces.edu.uy/index.php/plan-1994,
1201035,3010308,5,BIOLÓGICO,NOCTURNO,1994,SEMESTRAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-1994,
1201035,3010308,5,CIENTÍFICO,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-1994,
1201035,3010308,6,DERECHO,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-1994,
1201035,3010308,6,DERECHO,NOCTURNO,1994,SEMESTRAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-1994,
1201035,3010308,6,ECONOMÍA,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-1994,
1201035,3010308,6,AGRONOMIA,NOCTURNO,1994,SEMESTRAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-1994,
1201035,3010308,6,MEDICINA,NOCTURNO,1994,SEMESTRAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-1994,
1201035,3010308,6,ARQUITECTURA,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-1994,
1201035,3010308,6,INGENIERÍA,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-1994,
1201035,3010308,4,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,4,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,5,DIV.HUMANÍSTICA,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,5,DIV.HUMANÍSTICA,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,5,DIV.BIOLÓGICA,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,5,DIV.BIOLÓGICA,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,5,DIV.CIENTÍFICA,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,5,DIV.CIENTÍFICA,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,5,DIV.ARTE Y EXPRESIÓN,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,5,DIV.ARTE Y EXPRESIÓN,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,5,DIV.ARTE Y EXPRESIÓN,NOCTURNO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,SOCIAL HUMANÍSTICO,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,SOCIAL HUMANÍSTICO,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,SOCIAL ECONOMÍA,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,SOCIAL ECONOMÍA,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,CIENCIAS AGRARIAS,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,CIENCIAS BIOLÓGICAS,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,CIENCIAS BIOLÓGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,FÍSICO MATEMÁTICO,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,FÍSICO MATEMÁTICO,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,MATEMÁTICA Y DISEÑO,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,MATEMÁTICA Y DISEÑO,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201035,3010308,6,ARTE Y EXPRESION,NOCTURNO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,4,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,4,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 35,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,5,DIV.HUMANÍSTICA,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,5,DIV.HUMANÍSTICA,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,5,DIV.BIOLÓGICA,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,5,DIV.BIOLÓGICA,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,5,DIV.CIENTÍFICA,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,5,DIV.CIENTÍFICA,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,6,SOCIAL HUMANÍSTICO,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,6,SOCIAL HUMANÍSTICO,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,6,SOCIAL ECONOMÍA,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,6,SOCIAL ECONOMÍA,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,6,CIENCIAS AGRARIAS,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,6,CIENCIAS BIOLÓGICAS,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,6,CIENCIAS BIOLÓGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,6,FÍSICO MATEMÁTICO,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201036,3010310,6,MATEMÁTICA Y DISEÑO,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201037,3010311,4,,NOCTURNO,1994,SEMESTRAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-1994,
1201037,3010311,2,,NOCTURNO,1996,ANUAL,MONTEVIDEO Nº 36,https://www.ces.edu.uy/index.php/plan-1996-ee,
1201037,3010311,3,,NOCTURNO,1996,ANUAL,MONTEVIDEO Nº 37,https://www.ces.edu.uy/index.php/plan-1996-ee,
1201037,3010311,1,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 37,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201037,3010311,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 37,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201037,3010311,2,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 37,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201037,3010311,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 37,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201037,3010311,3,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 37,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201037,3010311,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 37,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201037,3010311,1,,NOCTURNO,2013,ANUAL,MONTEVIDEO Nº 37,https://www.ces.edu.uy/index.php/plan-2013,
1201037,3010311,1,,NOCTURNO,2013,SEMESTRAL,MONTEVIDEO Nº 37,https://www.ces.edu.uy/index.php/plan-2013,
1201038,3010312,4,,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 37,https://www.ces.edu.uy/index.php/plan-1994,
1201038,3010312,5,HUMANÍSTICO,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 37,https://www.ces.edu.uy/index.php/plan-1994,
1201038,3010312,5,BIOLÓGICO,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-1994,
1201038,3010312,6,DERECHO,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-1994,
1201038,3010312,6,MEDICINA,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-1994,
1201038,3010312,1,,NOCTURNO,1996,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-1996-ee,
1201038,3010312,2,,NOCTURNO,1996,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-1996-ee,
1201038,3010312,3,,NOCTURNO,1996,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-1996-ee,
1201038,3010312,1,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201038,3010312,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201038,3010312,2,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201038,3010312,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201038,3010312,3,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201038,3010312,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201038,3010312,4,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201038,3010312,4,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201039,3010313,4,,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-1994,
1201039,3010313,4,,NOCTURNO,1994,SEMESTRAL,MONTEVIDEO Nº 38,https://www.ces.edu.uy/index.php/plan-1994,
1201039,3010313,5,HUMANÍSTICO,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-1994,
1201039,3010313,5,BIOLÓGICO,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-1994,
1201039,3010313,6,DERECHO,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-1994,
1201039,3010313,6,MEDICINA,NOCTURNO,1994,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-1994,
1201039,3010313,1,,NOCTURNO,1996,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-1996-ee,
1201039,3010313,2,,NOCTURNO,1996,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-1996-ee,
1201039,3010313,3,,NOCTURNO,1996,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-1996-ee,
1201039,3010313,1,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201039,3010313,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201039,3010313,2,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201039,3010313,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201039,3010313,3,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201039,3010313,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201039,3010313,3,,INTERMEDIO EXTENDIDO,2017,SEMESTRAL,MONTEVIDEO Nº 39,,
1201040,3010314,1,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201040,3010314,1,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 39,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201040,3010314,2,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 40,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201040,3010314,2,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 40,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201040,3010314,3,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 40,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201040,3010314,3,,INTERMEDIO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 40,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201041,3010315,1,,MATUTINO EXTENDIDO,2006,ANUAL,MONTEVIDEO Nº 40,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
