Descripcion_Nivel,Descripcion_Tipo_Curso,Plan_Orientac,Cod_Corientac,Descripcion_Orientac,Tray,Año,Mod,Sem,Grupo,TurnoDescripcion,Sectores de Estudio,Modalidad,Telefono,Mail,DescTCurso,DescOrient,Ruee,Cod_Ecuela
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,VESPERTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,VESPERTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,VESPERTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,23P,CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Construcci%C3%B3n%20Reformulado.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,48I,INFORMATICA,,,,,,VESPERTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion%202021.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,48I,INFORMATICA,,,,,,VESPERTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion%202021.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,81C,ENERGIAS RENOVABLES,,,,,,VESPERTINO-NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/0490481C%20-%20Energ%C3%ADas%20Renovables.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,144,CARPINTERIA,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Carpinteria.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,23P,CONSTRUCCION,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/CONSTRUCCION23P.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,492,INSTALACIONES ELECTRICAS,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/INSTALACIONES%20ELECTRICAS.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,500,INSTALACIONES SANITARIAS,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/INSTALACIONES%20SANITARIAS.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,65F,OP. MANT. INST. ELECTRICAS BT - MT,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/OPERACION%20Y%20MANTENIMIENTO%20DE%20INSTALACIONES%20ELECTRICAS%20DE%20BAJA%20Y%20MEDIA%20TENSION.htm,1301482,10482
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,23H,CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/bachilleratos-tecnicos-profesionales,https://planeamientoeducativo.utu.edu.uy/btp-construccion,1301482,10482
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,23H,CONSTRUCCION,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/bachilleratos-tecnicos-profesionales,https://planeamientoeducativo.utu.edu.uy/btp-construccion,1301482,10482
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,23H,CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/bachilleratos-tecnicos-profesionales,https://planeamientoeducativo.utu.edu.uy/btp-construccion,1301482,10482
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,23H,CONSTRUCCION,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/bachilleratos-tecnicos-profesionales,https://planeamientoeducativo.utu.edu.uy/btp-construccion,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2020,07I,INFOGRAFIA Y TECN. LA CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Infograf%C3%ADa%20y%20Tecno.%20de%20la%20Construcci%C3%B3n.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2020,07I,INFOGRAFIA Y TECN. LA CONSTRUCCION,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Infograf%C3%ADa%20y%20Tecno.%20de%20la%20Construcci%C3%B3n.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2020,07I,INFOGRAFIA Y TECN. LA CONSTRUCCION,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Infograf%C3%ADa%20y%20Tecno.%20de%20la%20Construcci%C3%B3n.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2020,07I,INFOGRAFIA Y TECN. LA CONSTRUCCION,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Infograf%C3%ADa%20y%20Tecno.%20de%20la%20Construcci%C3%B3n.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2015,23B,CONSTRUCCION CICLO COMUN,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Construccion%20Enfasis%20Arquitectura.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2015,23B,CONSTRUCCION CICLO COMUN,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Construccion%20Enfasis%20Arquitectura.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2015,23B,CONSTRUCCION CICLO COMUN,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Construccion%20Enfasis%20Arquitectura.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2015,23E,CONSTRUCCION ENFASIS ARQUITECTURA,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Construccion%20Enfasis%20Arquitectura.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2015,23E,CONSTRUCCION ENFASIS ARQUITECTURA,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Construccion%20Enfasis%20Arquitectura.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2015,23O,CONSTRUCCION ENFASIS OBRA SECA,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Construccion%20Enfasis%20Obra%20Seca.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2020,497,INSTALACIONES ELECTRICAS,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050a2010497InstalacionesElectricas.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2020,497,INSTALACIONES ELECTRICAS,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050a2010497InstalacionesElectricas.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2020,497,INSTALACIONES ELECTRICAS,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050a2010497InstalacionesElectricas.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2015,500,INSTALACIONES SANITARIAS,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Instalaciones%20Sanitarias%20Plan%202015.htm,1301482,10482
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2015,500,INSTALACIONES SANITARIAS,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/AUTOMATIZACION%20INSTRUMENTACION%20Y%20CONTROL.htm,1301482,10482
CAPACITACIONES,CAPACITACIÓN PROFESIONAL INICIAL,2007,132,BIOCONSTRUCCION,,,,,,VESPERTINO-NOCTURNO,,,2408 4116 -  2408 6233,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/CPI.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/Introducci%C3%B3n%20a%20la%20bioconstruccion.htm,1301482,10482
CAPACITACIONES,CAPACITACIÓN PROFESIONAL INICIAL,2007,68C,OBRA SECA EN YESO,,,,,,NOCTURNO,,,2408 4116 -  2408 6233,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/CPI.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/Obra%20Seca%20en%20Yeso.htm,1301482,10482
CAPACITACIONES,CAPACITACIÓN PROFESIONAL INICIAL,2007,691,OPERADOR GASISTA,,,,,,VESPERTINO-NOCTURNO,,,2408 4116 -  2408 6233,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/CPI.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/Operador%20Gasista.htm,1301482,10482
CAPACITACIONES,CAP. PROF. PROFESIONAL,2007,282,DISEÑO DE SISTEMAS SOLAR TERMICO,,,,,,VESPERTINO-NOCTURNO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/CPP.htm,,1301482,10482
CAPACITACIONES,CAP. PROF. PROFESIONAL,2001,957,INFORMATICA CAD,,,,,,VESPERTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/CPP.htm,,1301482,10482
CAPACITACIONES,CAP. PROF. PROFESIONAL,2001,957,INFORMATICA CAD,,,,,,MATUTINO,,,2408 4116 -  2408 6233,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/CPP.htm,,1301482,10482
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,23D,CONSTRUCCION INTEGRADA,,,,,,VESPERTINO,,,2314 6278,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-construccion,1301520,10520
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,81A,ROBOTICA,,,,,,MATUTINO,,,2314 6278,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-robotica-trayecto-experimental,1301520,10520
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,97C,PROGRAMACION Y VIDEOJUEGOS,,,,,,VESPERTINO,,,2314 6278,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1301520,10520
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,97C,PROGRAMACION Y VIDEOJUEGOS,,,,,,MATUTINO-VESPERTINO,,,2314 6278,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1301520,10520
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2007,07A,AUDIOVISUAL,,,,,,MATUTINO,,,2314 6278,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055%20Audiovisual.htm,1301520,10520
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,MATUTINO,,,2314 6278,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1301520,10520
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA PROFESIONAL,2004,007,ADMINISTRACION,,,,,,MATUTINO,,,2487 2919 - 2487 1012,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1301542,10542
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA PROFESIONAL,2004,007,ADMINISTRACION,,,,,,MATUTINO,,,2487 2919 - 2487 1012,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1301542,10542
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA PROFESIONAL,2004,007,ADMINISTRACION,,,,,,VESPERTINO,,,2487 2919 - 2487 1012,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1301542,10542
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA PROFESIONAL,2004,007,ADMINISTRACION,,,,,,VESPERTINO,,,2487 2919 - 2487 1012,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1301542,10542
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA PROFESIONAL,2004,007,ADMINISTRACION,,,,,,VESPERTINO-NOCTURNO,,,2487 2919 - 2487 1012,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1301542,10542
