Ruee_Calculado,Rule_Calculado,GRADO_ANNO,BACHIILER_DIVNOMBRE,HORARIO,PLAN,MODALIDAD,NOMBRELIC,DescPlan,RUEE_RAD
1203036,3030310,6,DERECHO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,SOLYMAR Nº 2,https://www.ces.edu.uy/index.php/plan-1994,
1203036,3030310,6,MEDICINA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,SOLYMAR Nº 2,https://www.ces.edu.uy/index.php/plan-1994,
1203036,3030310,6,INGENIERÍA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,SOLYMAR Nº 2,https://www.ces.edu.uy/index.php/plan-1994,
1203036,3030310,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SOLYMAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203036,3030310,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SOLYMAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203036,3030310,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SOLYMAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203036,3030310,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SOLYMAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203036,3030310,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,SOLYMAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203036,3030310,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SOLYMAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203036,3030310,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SOLYMAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203036,3030310,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SOLYMAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203037,3030283,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203037,3030283,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203037,3030283,4,,DIURNO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203037,3030283,5,DIV.HUMANÍSTICA,DIURNO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203037,3030283,5,DIV.BIOLÓGICA,DIURNO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203037,3030283,5,DIV.CIENTÍFICA,DIURNO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203037,3030283,5,DIV.ARTE Y EXPRESIÓN,DIURNO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203037,3030283,6,SOCIAL HUMANÍSTICO,DIURNO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203037,3030283,6,SOCIAL ECONOMÍA,DIURNO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203037,3030283,6,CIENCIAS BIOLÓGICAS,DIURNO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203037,3030283,6,ARTE Y EXPRESIÓN,DIURNO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203037,3030283,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203037,3030283,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203037,3030283,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203037,3030283,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203037,3030283,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203037,3030283,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 3,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203038,3030278,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,LA FLORESTA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203038,3030278,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,LA FLORESTA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203038,3030278,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,LA FLORESTA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203038,3030278,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,LA FLORESTA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203038,3030278,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,LA FLORESTA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203038,3030278,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LA FLORESTA,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203038,3030278,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LA FLORESTA,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203038,3030278,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LA FLORESTA,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203038,3030278,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LA FLORESTA,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203039,3030286,4,,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/plan-1994,
1203039,3030286,5,HUMANÍSTICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/plan-1994,
1203039,3030286,5,BIOLÓGICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/plan-1994,
1203039,3030286,6,DERECHO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/plan-1994,
1203039,3030286,6,MEDICINA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/plan-1994,
1203039,3030286,1,,NOCTURNO EXTENDIDO,PLAN CICLO BÁSICO 2009,SEMESTRAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203039,3030286,2,,NOCTURNO EXTENDIDO,PLAN CICLO BÁSICO 2009,SEMESTRAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203039,3030286,3,,NOCTURNO EXTENDIDO,PLAN CICLO BÁSICO 2009,SEMESTRAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203039,3030286,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203039,3030286,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203039,3030286,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203039,3030286,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203039,3030286,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203039,3030286,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MEDANOS DE SOLYMAR,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203040,3030302,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SANTA LUCIA Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203040,3030302,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SANTA LUCIA Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203040,3030302,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SANTA LUCIA Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203040,3030302,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SANTA LUCIA Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203040,3030302,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SANTA LUCIA Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203040,3030302,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SANTA LUCIA Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203051,3030290,4,,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-1994,
1203051,3030290,5,HUMANÍSTICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-1994,
1203051,3030290,5,BIOLÓGICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-1994,
1203051,3030290,5,CIENTÍFICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-1994,
1203051,3030290,6,DERECHO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-1994,
1203051,3030290,6,ECONOMÍA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-1994,
1203051,3030290,6,MEDICINA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-1994,
1203051,3030290,6,INGENIERÍA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-1994,
1203051,3030290,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,5,DIV.CIENTÍFICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,5,DIV.CIENTÍFICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,5,DIV.ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,6,SOCIAL ECONOMÍA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,6,CIENCIAS AGRARIAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,6,FÍSICO MATEMÁTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203051,3030290,6,ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PANDO Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203052,3030268,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,ATLANTIDA Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203052,3030268,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,ATLANTIDA Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203052,3030268,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,ATLANTIDA Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203052,3030268,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,ATLANTIDA Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203052,3030268,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,ATLANTIDA Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203052,3030268,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ATLANTIDA Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203052,3030268,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ATLANTIDA Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203052,3030268,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ATLANTIDA Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203052,3030268,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ATLANTIDA Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203055,3030284,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,LAS PIEDRAS Nº 4,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203055,3030284,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 4,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203055,3030284,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 4,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203055,3030284,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,LAS PIEDRAS Nº 4,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203056,3030277,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,JUANICO,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203056,3030277,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,JUANICO,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203056,3030277,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,JUANICO,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203056,3030277,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,JUANICO,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203057,3030291,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203057,3030291,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203057,3030291,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203057,3030291,5,DIV.CIENTÍFICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203057,3030291,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203057,3030291,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203057,3030291,1,,DIURNO EXTENDIDO,PROPUESTA 2016,ANUAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203057,3030291,1,,DIURNO EXTENDIDO,PROPUESTA 2016,SEMESTRAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203057,3030291,2,,DIURNO EXTENDIDO,PROPUESTA 2016,ANUAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203057,3030291,2,,DIURNO EXTENDIDO,PROPUESTA 2016,SEMESTRAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203057,3030291,3,,DIURNO EXTENDIDO,PROPUESTA 2016,ANUAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203057,3030291,3,,DIURNO EXTENDIDO,PROPUESTA 2016,SEMESTRAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203057,3030291,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203057,3030291,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203057,3030291,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PARQUE DEL PLATA,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203059,3030275,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203059,3030275,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203059,3030275,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203059,3030275,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203059,3030275,5,DIV.CIENTÍFICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203059,3030275,5,DIV.ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203059,3030275,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203059,3030275,6,SOCIAL ECONOMÍA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203059,3030275,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1203059,3030275,1,,DIURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203059,3030275,1,,NOCTURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203059,3030275,2,,DIURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203059,3030275,2,,NOCTURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203059,3030275,3,,DIURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203059,3030275,3,,NOCTURNO EXTENDIDO,PLAN 2012 CICLO BÁSICO EXTRA EDAD,SEMESTRAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203059,3030275,1,,DIURNO EXTENDIDO,PROPUESTA 2016,ANUAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203059,3030275,1,,DIURNO EXTENDIDO,PROPUESTA 2016,SEMESTRAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203059,3030275,2,,DIURNO EXTENDIDO,PROPUESTA 2016,ANUAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203059,3030275,2,,DIURNO EXTENDIDO,PROPUESTA 2016,SEMESTRAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203059,3030275,3,,DIURNO EXTENDIDO,PROPUESTA 2016,ANUAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1203059,3030275,3,,DIURNO EXTENDIDO,PROPUESTA 2016,SEMESTRAL,EL PINAR Nº 2,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
